1,1,172,124,49,44,1,1,1
1,2,91,173,52,45,1,1,1
1,3,37,230,46,42,1,1,1
2,1,168,124,49,52,1,1,1
2,2,91,171,55,55,1,1,1
2,3,33,231,45,49,1,1,1
3,1,168,127,48,51,1,1,1
3,2,92,175,56,54,1,1,1
3,3,36,234,43,51,1,1,1
4,1,167,128,48,51,1,1,1
4,2,93,178,55,53,1,1,1
4,3,36,236,42,50,1,1,1
5,1,167,130,49,52,1,1,1
5,2,93,179,54,52,1,1,1
5,3,35,239,42,49,1,1,1
6,1,166,131,50,53,1,1,1
6,2,90,178,54,60,1,1,1
6,3,35,241,42,49,1,1,1
7,1,165,133,50,54,1,1,1
7,2,89,180,54,60,1,1,1
7,3,35,243,42,49,1,1,1
8,1,164,135,51,55,1,1,1
8,2,88,182,55,59,1,1,1
8,3,34,245,44,49,1,1,1
9,1,164,137,51,55,1,1,1
9,2,87,185,57,57,1,1,1
9,3,34,248,43,48,1,1,1
10,1,164,139,51,54,1,1,1
10,2,87,187,57,56,1,1,1
10,3,33,251,43,47,1,1,1
11,1,164,141,50,54,1,1,1
11,2,86,190,57,55,1,1,1
11,3,31,254,44,47,1,1,1
12,1,163,142,51,54,1,1,1
12,2,87,192,57,55,1,1,1
12,3,30,257,44,48,1,1,1
13,1,162,144,51,54,1,1,1
13,2,88,195,56,53,1,1,1
13,3,29,258,45,49,1,1,1
14,1,162,145,51,54,1,1,1
14,2,89,197,56,53,1,1,1
14,3,32,261,42,49,1,1,1
15,1,161,146,51,54,1,1,1
15,2,90,200,54,52,1,1,1
15,3,32,263,41,49,1,1,1
16,1,161,148,51,54,1,1,1
16,2,89,202,55,52,1,1,1
16,3,32,265,40,48,1,1,1
17,1,160,150,51,54,1,1,1
17,2,90,204,53,52,1,1,1
17,3,31,268,41,48,1,1,1
18,1,160,151,50,55,1,1,1
18,2,90,205,53,52,1,1,1
18,3,31,270,41,49,1,1,1
19,1,159,152,51,54,1,1,1
19,2,85,206,54,56,1,1,1
19,3,30,271,42,51,1,1,1
20,1,158,154,53,56,1,1,1
20,2,83,208,54,55,1,1,1
20,3,30,273,43,50,1,1,1
21,1,158,155,52,57,1,1,1
21,2,82,210,55,54,1,1,1
21,3,31,275,42,50,1,1,1
22,1,159,157,51,57,1,1,1
22,2,82,211,55,55,1,1,1
22,3,30,277,43,50,1,1,1
23,1,160,159,49,56,1,1,1
23,2,82,213,55,54,1,1,1
23,3,29,279,45,51,1,1,1
24,4,10,0,30,25,1,1,1
24,1,160,161,50,56,1,1,1
24,2,84,215,53,54,1,1,1
24,3,29,281,45,51,1,1,1
25,4,10,0,29,27,1,1,1
25,1,160,163,50,55,1,1,1
25,2,84,217,53,54,1,1,1
25,3,29,283,45,51,1,1,1
26,4,9,0,28,28,1,1,1
26,1,160,164,51,56,1,1,1
26,2,85,219,53,54,1,1,1
26,3,28,284,47,50,1,1,1
27,4,7,0,28,30,1,1,1
27,1,160,166,51,56,1,1,1
27,2,86,221,53,54,1,1,1
27,3,28,284,48,49,1,1,1
28,4,6,0,29,31,1,1,1
28,1,159,167,52,56,1,1,1
28,2,87,222,53,54,1,1,1
28,3,31,290,41,45,1,1,1
29,4,5,0,29,33,1,1,1
29,1,159,168,52,57,1,1,1
29,2,88,224,53,53,1,1,1
29,3,31,291,42,44,1,1,1
30,4,5,0,29,33,1,1,1
30,1,159,170,51,56,1,1,1
30,2,88,226,53,53,1,1,1
30,3,31,293,43,42,1,1,1
31,4,4,0,28,34,1,1,1
31,1,160,171,50,57,1,1,1
31,2,88,228,53,53,1,1,1
31,3,31,294,43,41,1,1,1
32,4,3,0,28,34,1,1,1
32,1,160,172,50,57,1,1,1
32,2,89,229,52,54,1,1,1
32,3,32,297,43,38,1,1,1
33,4,2,0,28,34,1,1,1
33,1,160,173,49,56,1,1,1
33,2,90,230,51,54,1,1,1
33,3,33,299,43,36,1,1,1
34,4,1,0,29,35,1,1,1
34,1,161,175,48,56,1,1,1
34,2,85,231,55,59,1,1,1
34,3,34,301,44,34,1,1,1
35,4,1,1,29,36,1,1,1
35,1,161,175,48,58,1,1,1
35,2,84,233,56,58,1,1,1
35,3,35,302,44,33,1,1,1
36,4,2,1,28,38,1,1,1
36,1,161,176,49,58,1,1,1
36,2,84,235,56,57,1,1,1
36,3,36,304,43,31,1,1,1
37,4,2,2,28,38,1,1,1
37,1,161,177,49,58,1,1,1
37,2,84,236,56,57,1,1,1
37,3,36,306,43,29,1,1,1
38,4,2,2,27,40,1,1,1
38,1,160,178,50,61,1,1,1
38,2,85,238,56,57,1,1,1
38,3,36,308,42,27,1,1,1
39,4,0,2,28,41,1,1,1
39,1,160,180,50,60,1,1,1
39,2,86,240,55,57,1,1,1
39,3,36,311,42,24,1,1,1
40,4,0,1,26,43,1,1,1
40,1,160,182,50,60,1,1,1
40,2,87,243,54,56,1,1,1
40,3,35,313,43,22,1,1,1
41,4,0,1,26,43,1,1,1
41,1,160,185,51,59,1,1,1
41,2,89,244,52,56,1,1,1
41,3,35,313,43,22,1,1,1
42,4,0,2,26,41,1,1,1
42,1,161,187,51,58,1,1,1
42,2,91,246,52,55,1,1,1
42,3,38,320,45,15,1,1,1
43,4,1,2,26,41,1,1,1
43,1,161,188,52,58,1,1,1
43,2,92,247,52,56,1,1,1
43,3,38,320,45,15,1,1,1
44,4,2,3,26,39,1,1,1
44,1,161,190,52,58,1,1,1
44,2,93,249,52,56,1,1,1
45,4,3,3,26,37,1,1,1
45,1,161,191,52,58,1,1,1
45,2,94,251,51,56,1,1,1
46,4,0,2,20,52,1,1,1
46,1,162,193,51,57,1,1,1
46,2,95,253,50,55,1,1,1
47,4,0,2,19,53,1,1,1
47,1,162,195,51,56,1,1,1
47,2,95,254,50,55,1,1,1
48,4,0,3,18,52,1,1,1
