1,233,376.04,173.18,32.83,30.70,1,-1,-1,-1
1,232,364.70,235.37,37.29,31.59,1,-1,-1,-1
1,231,264.58,226.49,36.95,33.89,1,-1,-1,-1
2,233,374.69,173.51,33.43,31.07,1,-1,-1,-1
2,232,360.38,234.95,39.15,32.67,1,-1,-1,-1
2,231,262.75,225.77,36.19,34.12,1,-1,-1,-1
3,233,373.22,174.63,32.85,30.21,1,-1,-1,-1
3,232,359.45,235.69,37.81,31.51,1,-1,-1,-1
3,231,260.90,226.24,35.40,33.53,1,-1,-1,-1
4,233,373.00,174.87,32.74,29.95,1,-1,-1,-1
4,232,359.52,235.91,37.33,31.08,1,-1,-1,-1
4,231,260.69,226.37,35.14,33.37,1,-1,-1,-1
5,233,371.42,175.13,33.02,30.08,1,-1,-1,-1
5,232,357.73,235.68,38.29,31.94,1,-1,-1,-1
5,231,258.95,226.86,35.49,33.68,1,-1,-1,-1
6,233,369.67,175.85,32.91,30.07,1,-1,-1,-1
6,232,355.43,235.35,38.68,32.51,1,-1,-1,-1
6,231,257.16,227.23,35.65,33.92,1,-1,-1,-1
7,233,366.83,175.32,33.87,30.96,1,-1,-1,-1
7,232,353.58,235.56,38.20,32.36,1,-1,-1,-1
7,231,255.51,227.44,34.92,33.48,1,-1,-1,-1
8,233,364.39,174.82,34.94,31.99,1,-1,-1,-1
8,232,351.52,235.20,38.30,32.91,1,-1,-1,-1
8,231,253.40,227.13,34.99,33.51,1,-1,-1,-1
9,233,362.43,173.96,36.08,32.96,1,-1,-1,-1
9,232,349.32,234.89,38.65,32.95,1,-1,-1,-1
9,231,251.25,226.46,35.92,33.92,1,-1,-1,-1
10,233,361.66,173.54,36.76,33.51,1,-1,-1,-1
10,232,348.48,234.81,38.98,33.02,1,-1,-1,-1
10,231,250.39,226.16,36.52,34.16,1,-1,-1,-1
11,233,360.78,173.51,35.99,32.91,1,-1,-1,-1
11,232,347.28,235.65,38.45,32.44,1,-1,-1,-1
11,231,248.71,226.03,36.40,34.23,1,-1,-1,-1
12,233,359.04,173.96,36.11,32.46,1,-1,-1,-1
12,232,345.64,236.06,38.49,32.27,1,-1,-1,-1
12,231,247.08,226.37,36.18,34.08,1,-1,-1,-1
13,233,357.89,174.21,35.44,32.10,1,-1,-1,-1
13,232,343.43,236.03,38.36,32.07,1,-1,-1,-1
13,231,245.06,226.57,36.14,34.16,1,-1,-1,-1
14,233,356.31,174.20,35.10,31.95,1,-1,-1,-1
14,232,342.25,235.70,37.70,31.76,1,-1,-1,-1
14,231,243.28,226.70,36.11,33.91,1,-1,-1,-1
15,233,355.03,174.07,34.85,32.00,1,-1,-1,-1
15,232,341.23,235.65,37.20,31.53,1,-1,-1,-1
