1,205,308.88,198.03,48.65,41.31,1,-1,-1,-1
1,204,330.73,7.09,44.26,35.89,1,-1,-1,-1
1,203,321.29,96.41,40.38,39.79,1,-1,-1,-1
2,205,301.44,195.05,52.62,44.00,1,-1,-1,-1
2,204,329.56,7.31,47.29,38.81,1,-1,-1,-1
2,203,322.50,99.78,42.05,41.94,1,-1,-1,-1
3,205,302.12,196.40,51.76,42.96,1,-1,-1,-1
3,204,330.24,7.78,47.19,38.73,1,-1,-1,-1
3,203,320.22,97.95,42.10,41.67,1,-1,-1,-1
4,205,303.19,197.91,50.59,41.76,1,-1,-1,-1
4,204,328.73,8.68,48.34,39.35,1,-1,-1,-1
4,203,320.34,98.85,42.62,42.63,1,-1,-1,-1
5,205,304.22,199.30,49.70,40.76,1,-1,-1,-1
5,204,327.85,9.66,47.62,39.40,1,-1,-1,-1
5,203,321.42,100.79,42.04,42.31,1,-1,-1,-1
6,205,304.34,202.05,47.93,39.25,1,-1,-1,-1
6,204,328.49,11.22,47.12,39.50,1,-1,-1,-1
6,203,320.96,102.15,41.45,41.61,1,-1,-1,-1
7,205,315.66,208.80,40.75,33.70,1,-1,-1,-1
7,204,328.49,12.87,46.55,39.40,1,-1,-1,-1
7,203,321.64,104.31,40.38,40.33,1,-1,-1,-1
8,205,310.97,208.92,38.45,32.16,1,-1,-1,-1
8,204,329.09,15.47,45.06,38.43,1,-1,-1,-1
8,203,320.96,105.39,40.58,40.35,1,-1,-1,-1
9,205,318.73,213.47,34.61,29.32,1,-1,-1,-1
9,204,328.74,15.92,44.99,38.55,1,-1,-1,-1
9,203,321.00,107.19,40.15,39.57,1,-1,-1,-1
10,205,309.95,211.34,37.65,31.95,1,-1,-1,-1
10,204,328.49,16.34,44.69,38.47,1,-1,-1,-1
10,203,318.99,107.54,40.76,39.55,1,-1,-1,-1
11,205,306.06,210.78,39.70,33.54,1,-1,-1,-1
11,204,328.43,17.12,44.65,38.68,1,-1,-1,-1
11,203,318.39,108.70,41.16,39.73,1,-1,-1,-1
12,205,307.80,212.39,40.91,34.01,1,-1,-1,-1
12,204,328.63,18.19,45.01,39.13,1,-1,-1,-1
12,203,317.80,110.48,41.74,39.52,1,-1,-1,-1
13,205,306.61,213.33,42.33,34.80,1,-1,-1,-1
13,204,328.37,19.50,45.32,39.45,1,-1,-1,-1
13,203,317.85,112.12,41.88,39.19,1,-1,-1,-1
14,205,306.84,214.31,42.61,34.77,1,-1,-1,-1
14,204,328.05,20.46,45.62,39.81,1,-1,-1,-1
14,203,318.91,113.91,41.00,38.92,1,-1,-1,-1
15,205,305.09,215.08,43.82,35.32,1,-1,-1,-1
15,204,327.43,22.11,45.78,40.05,1,-1,-1,-1
15,203,319.55,115.76,40.30,38.56,1,-1,-1,-1
16,206,98.11,179.86,25.49,24.94,1,-1,-1,-1
16,205,301.81,215.53,44.32,36.12,1,-1,-1,-1
16,204,327.06,22.91,45.47,38.91,1,-1,-1,-1
16,203,318.92,116.39,40.13,38.56,1,-1,-1,-1
17,206,97.76,181.27,25.30,24.68,1,-1,-1,-1
17,205,304.11,217.55,42.93,34.99,1,-1,-1,-1
17,204,327.33,24.24,44.69,37.95,1,-1,-1,-1
17,203,318.35,117.65,40.56,38.91,1,-1,-1,-1
18,206,96.66,181.98,25.91,25.14,1,-1,-1,-1
18,205,304.63,218.91,41.96,34.37,1,-1,-1,-1
18,204,327.13,25.88,44.88,37.91,1,-1,-1,-1
18,203,317.42,118.81,40.67,39.01,1,-1,-1,-1
19,206,95.74,182.67,26.78,25.77,1,-1,-1,-1
19,205,313.06,224.20,38.21,31.97,1,-1,-1,-1
19,204,326.59,27.38,45.14,38.01,1,-1,-1,-1
19,203,315.75,118.93,41.53,39.83,1,-1,-1,-1
20,206,96.11,183.73,25.77,24.76,1,-1,-1,-1
20,205,310.35,224.58,39.11,32.56,1,-1,-1,-1
20,204,326.28,28.44,45.23,38.17,1,-1,-1,-1
20,203,314.26,119.15,42.34,40.68,1,-1,-1,-1
21,206,96.13,184.79,25.48,24.45,1,-1,-1,-1
21,205,307.71,224.45,40.90,33.80,1,-1,-1,-1
21,204,325.67,30.46,46.00,38.89,1,-1,-1,-1
21,203,313.40,119.46,43.19,41.69,1,-1,-1,-1
22,206,96.47,186.48,24.86,24.05,1,-1,-1,-1
22,205,303.54,224.15,42.99,35.92,1,-1,-1,-1
22,204,325.49,31.32,46.28,39.07,1,-1,-1,-1
22,203,315.29,122.75,43.14,42.57,1,-1,-1,-1
23,205,302.21,224.85,44.19,37.22,1,-1,-1,-1
23,204,325.52,31.83,46.62,39.20,1,-1,-1,-1
23,203,311.51,120.73,42.69,40.94,1,-1,-1,-1
24,205,302.21,226.73,43.95,36.94,1,-1,-1,-1
24,204,325.32,32.82,46.72,39.27,1,-1,-1,-1
24,203,310.76,121.25,41.93,39.61,1,-1,-1,-1
25,205,299.93,227.38,44.23,37.58,1,-1,-1,-1
25,204,325.11,34.20,46.53,39.16,1,-1,-1,-1
25,203,306.05,120.71,40.18,37.11,1,-1,-1,-1
26,205,297.99,227.55,45.35,38.69,1,-1,-1,-1
26,204,324.52,35.70,46.62,39.26,1,-1,-1,-1
27,205,299.01,230.04,45.36,38.76,1,-1,-1,-1
27,204,323.84,37.35,46.90,39.55,1,-1,-1,-1
28,205,299.71,231.94,45.26,38.66,1,-1,-1,-1
28,204,323.68,39.23,46.79,39.46,1,-1,-1,-1
29,205,299.85,233.55,45.06,38.54,1,-1,-1,-1
29,204,323.25,40.51,46.83,39.59,1,-1,-1,-1
