1,3,92.73,166.20,57.96,52.83,1,-1,-1,-1
1,2,168.19,120.33,46.77,46.87,1,-1,-1,-1
1,1,32.18,227.64,46.32,45.18,1,-1,-1,-1
2,4,101.33,234.26,22.04,21.30,1,-1,-1,-1
2,3,92.89,169.36,57.08,52.04,1,-1,-1,-1
2,2,169.31,123.69,46.19,45.68,1,-1,-1,-1
2,1,32.64,231.52,45.68,44.34,1,-1,-1,-1
3,3,94.09,173.11,56.00,51.54,1,-1,-1,-1
3,2,168.89,126.17,45.69,45.04,1,-1,-1,-1
3,1,32.09,233.99,44.89,43.72,1,-1,-1,-1
4,3,94.63,175.44,55.08,50.82,1,-1,-1,-1
4,2,168.56,128.68,45.63,44.72,1,-1,-1,-1
4,1,31.24,235.95,45.53,44.56,1,-1,-1,-1
5,3,93.86,177.57,55.23,50.94,1,-1,-1,-1
5,2,168.02,131.87,47.35,45.96,1,-1,-1,-1
5,1,30.99,239.00,45.58,45.04,1,-1,-1,-1
6,3,92.11,179.99,54.93,51.18,1,-1,-1,-1
6,2,167.08,133.11,49.00,47.22,1,-1,-1,-1
6,1,31.34,242.51,44.66,44.29,1,-1,-1,-1
7,3,91.84,181.93,54.44,50.84,1,-1,-1,-1
7,2,166.24,134.74,48.64,46.58,1,-1,-1,-1
7,1,31.17,245.07,44.20,44.12,1,-1,-1,-1
8,3,92.51,183.71,55.09,51.74,1,-1,-1,-1
8,2,165.66,136.52,48.45,46.21,1,-1,-1,-1
8,1,30.78,247.26,43.85,43.86,1,-1,-1,-1
9,3,90.10,185.68,55.79,52.13,1,-1,-1,-1
9,2,165.41,138.51,48.27,45.75,1,-1,-1,-1
9,1,30.49,248.77,44.93,44.54,1,-1,-1,-1
10,3,89.60,187.52,53.81,51.18,1,-1,-1,-1
10,2,164.83,140.35,47.76,45.19,1,-1,-1,-1
10,1,29.87,250.52,45.66,45.08,1,-1,-1,-1
11,3,88.65,190.84,55.10,52.16,1,-1,-1,-1
11,2,164.56,142.23,47.70,45.34,1,-1,-1,-1
11,1,29.72,253.09,45.68,44.87,1,-1,-1,-1
12,3,88.05,193.16,56.31,53.05,1,-1,-1,-1
12,2,163.69,143.69,47.80,45.87,1,-1,-1,-1
12,1,28.90,255.20,45.35,44.93,1,-1,-1,-1
13,3,87.67,195.22,56.36,52.72,1,-1,-1,-1
13,2,163.37,145.21,47.92,46.30,1,-1,-1,-1
13,1,28.52,257.29,45.15,45.15,1,-1,-1,-1
14,3,87.77,197.59,56.88,52.31,1,-1,-1,-1
14,2,163.15,146.80,47.68,46.03,1,-1,-1,-1
14,1,28.30,259.56,45.11,45.19,1,-1,-1,-1
15,3,88.24,199.51,57.11,51.99,1,-1,-1,-1
15,2,163.20,148.06,47.96,46.15,1,-1,-1,-1
15,1,28.46,261.96,44.81,44.99,1,-1,-1,-1
16,3,88.74,201.41,57.02,51.56,1,-1,-1,-1
16,2,162.70,148.95,48.33,46.32,1,-1,-1,-1
16,1,28.40,264.78,44.66,45.00,1,-1,-1,-1
17,3,88.75,203.43,57.00,51.64,1,-1,-1,-1
17,2,162.16,150.84,48.17,46.28,1,-1,-1,-1
17,1,28.23,267.29,44.37,44.88,1,-1,-1,-1
18,3,87.53,204.55,56.52,51.68,1,-1,-1,-1
18,2,161.62,152.37,48.20,46.43,1,-1,-1,-1
18,1,28.11,269.62,44.52,45.05,1,-1,-1,-1
19,3,86.87,206.01,56.34,51.61,1,-1,-1,-1
19,2,161.84,154.50,48.51,46.71,1,-1,-1,-1
19,1,27.95,272.29,45.22,45.34,1,-1,-1,-1
