1,-1,264.58,226.49,36.95,33.89,0.93,-1,-1,-1
1,-1,364.7,235.37,37.29,31.59,0.79,-1,-1,-1
1,-1,376.04,173.18,32.83,30.7,0.56,-1,-1,-1
1,-1,554.7,26.6,21.33,21.49,0.09,-1,-1,-1
1,-1,461.12,77.09,22.19,21.32,0.08,-1,-1,-1
1,-1,466.42,325.05,29.24,10.2,0.06,-1,-1,-1
1,-1,351.14,241.01,29.66,27.65,0.05,-1,-1,-1
2,-1,262.98,225.55,35.72,34.57,0.94,-1,-1,-1
2,-1,360.25,235.06,39.42,32.45,0.77,-1,-1,-1
2,-1,374.64,173.55,33.52,30.98,0.65,-1,-1,-1
2,-1,553.97,24.31,22.02,21.77,0.08,-1,-1,-1
2,-1,460.22,77.08,22.04,21.39,0.08,-1,-1,-1
2,-1,124.59,91.37,22.3,21.18,0.05,-1,-1,-1
3,-1,261.01,226.27,35.18,33.57,0.95,-1,-1,-1
3,-1,359.83,235.95,37.27,30.99,0.8,-1,-1,-1
3,-1,373.16,174.88,32.88,29.73,0.68,-1,-1,-1
3,-1,458.87,77.31,22.48,21.8,0.08,-1,-1,-1
3,-1,553.95,23.98,21.46,21.27,0.06,-1,-1,-1
4,-1,261.01,226.27,35.19,33.57,0.95,-1,-1,-1
4,-1,359.88,235.95,37.24,30.94,0.8,-1,-1,-1
4,-1,373.14,174.84,32.95,29.8,0.68,-1,-1,-1
4,-1,458.83,77.34,22.61,21.9,0.08,-1,-1,-1
4,-1,553.79,23.92,21.58,21.37,0.06,-1,-1,-1
5,-1,258.63,226.83,35.96,34.07,0.92,-1,-1,-1
5,-1,357.32,235.35,38.96,32.68,0.9,-1,-1,-1
5,-1,371.06,175.07,33.45,30.17,0.71,-1,-1,-1
5,-1,456.78,76.26,23.98,22.94,0.13,-1,-1,-1
5,-1,526.07,5.86,25.28,24.65,0.06,-1,-1,-1
6,-1,355.1,235.0,38.65,33.09,0.91,-1,-1,-1
6,-1,256.96,227.12,35.81,34.32,0.89,-1,-1,-1
6,-1,369.48,175.9,32.79,30.21,0.74,-1,-1,-1
6,-1,457.03,77.03,22.82,21.97,0.07,-1,-1,-1
7,-1,255.72,227.4,34.06,33.3,0.88,-1,-1,-1
7,-1,353.76,235.65,37.28,32.24,0.88,-1,-1,-1
7,-1,365.93,174.65,34.84,31.88,0.65,-1,-1,-1
7,-1,457.98,327.29,24.34,7.96,0.05,-1,-1,-1
7,-1,456.23,78.09,22.52,21.82,0.05,-1,-1,-1
8,-1,253.03,226.79,35.3,33.7,0.92,-1,-1,-1
8,-1,351.54,234.67,37.87,33.81,0.84,-1,-1,-1
8,-1,363.74,174.16,35.91,33.02,0.62,-1,-1,-1
8,-1,451.23,77.65,22.47,21.39,0.05,-1,-1,-1
9,-1,250.4,226.01,37.62,34.27,0.93,-1,-1,-1
9,-1,348.91,234.88,39.13,32.66,0.76,-1,-1,-1
9,-1,361.99,173.26,37.18,33.76,0.68,-1,-1,-1
9,-1,450.62,77.18,22.84,21.65,0.08,-1,-1,-1
10,-1,250.39,225.99,37.59,34.29,0.92,-1,-1,-1
10,-1,348.76,234.9,39.38,32.81,0.77,-1,-1,-1
10,-1,362.01,173.3,37.14,33.69,0.68,-1,-1,-1
10,-1,450.76,76.83,23.14,21.9,0.09,-1,-1,-1
11,-1,248.79,225.91,36.01,34.34,0.93,-1,-1,-1
11,-1,347.82,236.51,37.45,31.24,0.83,-1,-1,-1
11,-1,361.84,174.07,34.0,31.33,0.67,-1,-1,-1
11,-1,449.86,77.23,23.02,22.02,0.09,-1,-1,-1
12,-1,247.22,226.64,35.73,33.8,0.92,-1,-1,-1
12,-1,345.57,236.43,38.56,31.8,0.88,-1,-1,-1
12,-1,358.9,174.76,36.09,31.01,0.67,-1,-1,-1
